c_Colonia,c_CodigoPostal,Nombre del asentamiento,,,,,,,,,
1829,52172,Villas Kent Sección Guadalupe,,,,,,,,,
1829,60490,Nuevo San Juan Parangaricutiro,,,,,,,,,
1829,62732,Lomas del Potrero,,,,,,,,,
1829,63543,Tapinada,,,,,,,,,
1829,67190,Guadalupe la Silla,,,,,,,,,
1829,69807,San Antonio Nduaxico,,,,,,,,,
1829,74728,Tzicatlán,,,,,,,,,
1829,76775,Santa María del Camino,,,,,,,,,
1829,79327,San José,,,,,,,,,
1829,82808,Presidentes,,,,,,,,,
1829,84125,Revolución,,,,,,,,,
1829,89750,Melchor Ocampo,,,,,,,,,
1829,92880,Del Puerto,,,,,,,,,
1829,97128,Privada Mediterráneo,,,,,,,,,
1830,21395,Casa Blanca,,,,,,,,,
1830,25138,Valle Universidad,,,,,,,,,
1830,30850,Texcaltic,,,,,,,,,
1830,33486,Tahonas de Balbogame,,,,,,,,,
1830,35966,Sombreretillo del Alto,,,,,,,,,
1830,37645,Callejón del Conejo,,,,,,,,,
1830,40060,Ruffo Figueroa,,,,,,,,,
1830,43725,Xocotenco,,,,,,,,,
1830,47197,Manuel Martinez Valadez,,,,,,,,,
1830,62732,Apanquetzalco,,,,,,,,,
1830,63537,Teneracas,,,,,,,,,
1830,67204,Huerta de Guadalupe,,,,,,,,,
1830,69807,San Juan Ñumi,,,,,,,,,
1830,74724,San Miguel el Terrero,,,,,,,,,
1830,76756,Quintas de la Viña,,,,,,,,,
1830,79323,Arboledas,,,,,,,,,
1830,82802,Rosendo G. Castro INFONAVIT,,,,,,,,,
1830,84124,Solidaridad,,,,,,,,,
1830,86404,Las Galaxias,,,,,,,,,
1830,89755,Xicotencatl Centro,,,,,,,,,
1830,92125,Del Valle,,,,,,,,,
1830,97179,Privada Miraflores,,,,,,,,,
1831,21395,Los Balcones,,,,,,,,,
1831,25120,Francisco I Madero,,,,,,,,,
1831,30851,Gustavo Diaz Ordaz,,,,,,,,,
1831,33486,Cinco Llagas,,,,,,,,,
1831,35963,San Antonio de Zaragoza,,,,,,,,,
1831,37645,Jesús María,,,,,,,,,
1831,43726,Santa Catarina,,,,,,,,,
1831,47197,Yerbabuena,,,,,,,,,
1831,52172,ISSEMYM la Providencia,,,,,,,,,
1831,60492,Zacándaro,,,,,,,,,
1831,62733,Huizachera,,,,,,,,,
1831,63533,Teodoro Valentín,,,,,,,,,
1831,67196,Jardines de Xochimilco,,,,,,,,,
1831,69808,San Isidro Ñumi,,,,,,,,,
1831,74727,Chapulco,,,,,,,,,
1831,76756,Centenario,,,,,,,,,
1831,79323,Las Margaritas,,,,,,,,,
1831,82802,Panteón,,,,,,,,,
1831,84123,Plutarco Elias,,,,,,,,,
1831,86554,Los Jiménez,,,,,,,,,
1831,89750,Xicoténcatl,,,,,,,,,
1831,93603,Del Valle,,,,,,,,,
1831,97125,Privada Nuevo México,,,,,,,,,
1832,21396,Santa Cruz,,,,,,,,,
1832,25209,Campestre la Poza,,,,,,,,,
1832,30854,San Juan Zintaguayate,,,,,,,,,
1832,33486,Alisos de Arriba (El Rincón de Alisos),,,,,,,,,
1832,35965,Ignacio Zaragoza,,,,,,,,,
1832,37645,Trojes,,,,,,,,,
1832,40060,Unidos Por Guerrero,,,,,,,,,
1832,43721,Zacacuautla,,,,,,,,,
1832,47196,El Zapote,,,,,,,,,
1832,52172,Azaleas,,,,,,,,,
1832,60493,Arandín,,,,,,,,,
1832,62733,Paracas,,,,,,,,,
1832,63533,Terrurúripa,,,,,,,,,
1832,67183,La Alianza de Ruteros,,,,,,,,,
1832,69808,Santo Domingo Yosoñama,,,,,,,,,
1832,74729,Ayoxuxtla,,,,,,,,,
1832,79323,Jacarandas,,,,,,,,,
1832,82803,Infonavit Lola Beltran,,,,,,,,,
1832,84123,Leandro Valle,,,,,,,,,
1832,86554,Alfa y Omega,,,,,,,,,
1832,89751,Mártires de Río Blanco (La Reforma),,,,,,,,,
1832,92883,Las Delicias,,,,,,,,,
1832,97206,Privada San Ángel Chuburna,,,,,,,,,
1833,11580,Bosque de Chapultepec I Sección,,,,,,,,,
1833,21397,Santa Rosa,,,,,,,,,
1833,25208,Nogalar del Campestre,,,,,,,,,
1833,30852,Ignacio Zaragoza,,,,,,,,,
1833,33485,Nabogame,,,,,,,,,
1833,35984,José Isabel Robles,,,,,,,,,
1833,37647,El Carmen del Sur,,,,,,,,,
1833,40060,20 de Noviembre,,,,,,,,,
1833,43721,Cuaunepantla,,,,,,,,,
1833,47196,La Resolana,,,,,,,,,
1833,52172,Azaleas I y II,,,,,,,,,
1833,60494,Milpillas,,,,,,,,,
1833,62733,San Juanito,,,,,,,,,
1833,63537,Tierra Blanca (El Tempisque),,,,,,,,,
1833,67180,La Playa,,,,,,,,,
1833,69809,Sabinillo,,,,,,,,,
1833,74730,Chiautla de Tapia,,,,,,,,,
1833,76754,Villas del Sol,,,,,,,,,
1833,79020,Monte Alegre,,,,,,,,,
1833,82803,Genaro Estrada,,,,,,,,,
1833,84124,El Sahuaral,,,,,,,,,
1833,86554,Los López,,,,,,,,,
1833,89752,Alianza Agraria,,,,,,,,,
1833,92854,Democrática,,,,,,,,,
1833,97116,Privada San Antonio Cucul,,,,,,,,,
1834,21399,Vivienda Magisterial,,,,,,,,,
1834,25294,El Sáuz,,,,,,,,,
1834,30852,Santa Cruz,,,,,,,,,
1834,33490,Turuachi,,,,,,,,,
1834,35973,Antón Martín,,,,,,,,,
1834,37650,El Derramadero,,,,,,,,,
1834,43721,San Mateo,,,,,,,,,
1834,47196,La Troje,,,,,,,,,
1834,52172,Lorena,,,,,,,,,
1834,60495,El Tejamanil,,,,,,,,,
1834,62733,Lomas del Real,,,,,,,,,
1834,63536,Tierra Caliente,,,,,,,,,
1834,67133,Las Escobas,,,,,,,,,
1834,69809,San José Ñumi,,,,,,,,,
1834,76755,El Portalito,,,,,,,,,
1834,79020,Magisterial,,,,,,,,,
1834,82803,Luis Donaldo Colosio,,,,,,,,,
1834,84123,Pueblo Nuevo,,,,,,,,,
1834,86540,Los Morales,,,,,,,,,
1834,89753,Águilas de La Victoria,,,,,,,,,
1834,92733,Derechos Humanos,,,,,,,,,
1834,97209,Privada San Jorge (Chuburna),,,,,,,,,
1835,21399,Casas Eternas,,,,,,,,,
1835,25298,Emiliano Zapata,,,,,,,,,
1835,30853,Francisco I Madero,,,,,,,,,
1835,33497,Agua Amarilla,,,,,,,,,
1835,35980,San José de Reyes,,,,,,,,,
1835,37654,Nuevo Valle de Moreno,,,,,,,,,
1835,40066,Niños Héroes,,,,,,,,,
1835,43721,Yemila,,,,,,,,,
1835,47196,Bajío Del Caracol,,,,,,,,,
1835,52172,Los Sauces,,,,,,,,,
1835,60500,Buenavista Tomatlán,,,,,,,,,
1835,62732,Tabachines,,,,,,,,,
1835,63548,Tierras Blancas,,,,,,,,,
1835,67190,Las Flores,,,,,,,,,
1835,69809,San Pedro Ñumi,,,,,,,,,
1835,74732,Cascalote de Bravo,,,,,,,,,
1835,79020,Fidel Velázquez,,,,,,,,,
1835,82804,Ruben Jaramillo,,,,,,,,,
1835,84160,Lomas de Kino,,,,,,,,,
1835,86553,Santa María Periférico,,,,,,,,,
1835,92736,18 de Marzo,,,,,,,,,
1835,97208,Resid. Las Quintas (Chuburna),,,,,,,,,
1836,25298,San Ángel,,,,,,,,,
1836,30854,Santa Lucia Progreso,,,,,,,,,
1836,33485,Buenavista de Reforma,,,,,,,,,
1836,35987,La Granja,,,,,,,,,
1836,37650,Vaquerías,,,,,,,,,
1836,40068,Cuauhtémoc,,,,,,,,,
1836,43734,La Bóveda,,,,,,,,,
1836,47192,Cerro Gordo,,,,,,,,,
1836,52172,Normandía,,,,,,,,,
1836,60501,Santa Ana Amatlán (Centro),,,,,,,,,
1836,62733,Jovito Serrano,,,,,,,,,
1836,63549,Tierras Blancas,,,,,,,,,
1836,67188,Los Lermas,,,,,,,,,
1836,69809,Santa Rosa Ñumi,,,,,,,,,
1836,74732,Cruz Verde,,,,,,,,,
1836,76756,Los Claustros,,,,,,,,,
1836,79097,Central Camionera,,,,,,,,,
1836,82804,La Cruz,,,,,,,,,
1836,86540,Calzada,,,,,,,,,
1836,89778,El Azteca,,,,,,,,,
1836,92370,16 de Septiembre,,,,,,,,,
1836,97128,Residencial Colonia México,,,,,,,,,
1837,22637,Valle del Sur 1,,,,,,,,,
1837,25298,Santa Cristina,,,,,,,,,
1837,30855,Poblado Francisco I. Madero,,,,,,,,,
1837,33498,Chinatú,,,,,,,,,
1837,35983,San Vicente de Melones,,,,,,,,,
1837,37673,Cuesta Blanca,,,,,,,,,
1837,43730,Los Reyes,,,,,,,,,
1837,47194,Higuerillas,,,,,,,,,
1837,52172,La Asunción,,,,,,,,,
1837,62739,Caudillo del Sur,,,,,,,,,
1837,63549,Tierras Blancas,,,,,,,,,
1837,67204,Los Manantiales,,,,,,,,,
1837,69810,San Pedro Mártir Yucuxaco,,,,,,,,,
1837,74733,Chiazumba,,,,,,,,,
1837,76754,Serena,,,,,,,,,
1837,79050,Anfer,,,,,,,,,
1837,82809,Villas Del Mineral,,,,,,,,,
1837,84160,Fátima,,,,,,,,,
1837,86545,Nueva Esperanza,,,,,,,,,
1837,89778,Héctor M. Sáenz,,,,,,,,,
1837,92880,17 de Octubre,,,,,,,,,
1837,97100,Rinconada Itzmina,,,,,,,,,
1838,11590,Anzures,,,,,,,,,
1838,22100,20 de Noviembre,,,,,,,,,
1838,25016,Ciudad Mirasierra,,,,,,,,,
1838,30858,El Carmen,,,,,,,,,
1838,33493,La Catedral,,,,,,,,,
1838,34039,Alejandra,,,,,,,,,
1838,37698,Las Canelas,,,,,,,,,
1838,40068,Magdaleno J Ocampo,,,,,,,,,
1838,43730,San Pedro Tlachichilco,,,,,,,,,
1838,47195,Loma Alta,,,,,,,,,
1838,52172,El Pueblito,,,,,,,,,
1838,60520,18 de Marzo,,,,,,,,,
1838,62737,El Zarco,,,,,,,,,
1838,63543,Tierras Blancas,,,,,,,,,
1838,67188,Melchor Ocampo,,,,,,,,,
1838,69811,Cañada María,,,,,,,,,
1838,74733,San Miguel,,,,,,,,,
1838,76850,Cerro de los Gallos,,,,,,,,,
1838,79050,Valle Oriente,,,,,,,,,
1838,82807,Alfonso G Calderón,,,,,,,,,
1838,84160,INFONAVIT I,,,,,,,,,
1838,86545,Agua Sol,,,,,,,,,
1838,89774,El Conejo,,,,,,,,,
1838,97196,Salvador Alvarado Sur II,,,,,,,,,
1839,22030,Hacienda Agua Caliente,,,,,,,,,
1839,25016,Lomas del Bosque,,,,,,,,,
1839,30860,Metapa de Domínguez,,,,,,,,,
1839,33490,San Juan de Chinatu,,,,,,,,,
1839,34210,Aserradero,,,,,,,,,
1839,37653,San José de Otates Sur (Piedras de Coche),,,,,,,,,
1839,40068,Magisterial,,,,,,,,,
1839,43730,Tepepa (Santiago Tepepa),,,,,,,,,
1839,47193,Los Dolores,,,,,,,,,
1839,60521,Felipe Carrillo Puerto (La Ruana),,,,,,,,,
1839,62737,Francisco I. Madero (La Nopalera),,,,,,,,,
1839,63536,Tierras Blancas del Picacho,,,,,,,,,
1839,67190,Niños Héroes,,,,,,,,,
1839,69812,Guadalupe Hidalgo,,,,,,,,,
1839,74734,Tepoxmatla,,,,,,,,,
1839,76854,San Martín,,,,,,,,,
1839,79020,Campo Colonial,,,,,,,,,
1839,82805,Pablo de Villavicencio,,,,,,,,,
1839,84160,La Madera,,,,,,,,,
1839,86320,Palma Real,,,,,,,,,
1839,89760,San Manuel,,,,,,,,,
1839,93429,10 de Abril,,,,,,,,,
1840,22123,El Olivar,,,,,,,,,
1840,25294,Santa Bárbara,,,,,,,,,
1840,30861,Cacahuatales,,,,,,,,,
1840,33473,Mesa de San José,,,,,,,,,
1840,34235,Atenas,,,,,,,,,
1840,37655,Los Alisos,,,,,,,,,
1840,43730,Tlacpac,,,,,,,,,
1840,47193,Tres Palos,,,,,,,,,
1840,52172,Rancho San Lucas,,,,,,,,,
1840,60522,Punta del Agua,,,,,,,,,
1840,62737,Santa Lucía,,,,,,,,,
1840,63543,Tierras Coloradas,,,,,,,,,
1840,67202,Nuevo León,,,,,,,,,
1840,69815,San Martin Huamelulpam,,,,,,,,,
1840,74735,Santa Ana Tecolapa,,,,,,,,,
1840,76854,La Mora,,,,,,,,,
1840,79020,Campo Colonial,,,,,,,,,
1840,82807,Infonavit Real de Minas,,,,,,,,,
1840,84160,La Antena,,,,,,,,,
1840,86320,Presidentes 2,,,,,,,,,
1840,89762,Francisco Villa,,,,,,,,,
1840,92750,Doctores,,,,,,,,,
1840,97297,San Luis Sur,,,,,,,,,
1841,22120,Los Pinos (Limón),,,,,,,,,
1841,25016,Puerta del Oriente,,,,,,,,,
1841,30861,Candelaria,,,,,,,,,
1841,33493,San Julián,,,,,,,,,
1841,34195,Campestre Martinica,,,,,,,,,
1841,37667,Estancia de los Sapos,,,,,,,,,
1841,40070,Jacarandas,,,,,,,,,
1841,43730,Tlamimilolpa,,,,,,,,,
1841,47196,La Rana,,,,,,,,,
1841,52172,San Luis,,,,,,,,,
1841,60530,Pinzándaro,,,,,,,,,
1841,63544,Tierras Cuevas,,,,,,,,,
1841,67183,Nuevo México,,,,,,,,,
1841,69816,Guadalupe,,,,,,,,,
1841,74735,Tlancualpican,,,,,,,,,
1841,76854,Aguadores,,,,,,,,,
1841,79050,Cemex,,,,,,,,,
1841,82808,Minas Del Tajo,,,,,,,,,
1841,84160,La Victoria,,,,,,,,,
1841,86325,Magisterial,,,,,,,,,
1841,89763,Brownsville,,,,,,,,,
1841,92122,Dos Arroyos,,,,,,,,,
1841,97296,San Marcos Nocoh II,,,,,,,,,
1842,22707,Cañón Altamira,,,,,,,,,
1842,25010,La Fuente,,,,,,,,,
1842,30861,El Arenal,,,,,,,,,
1842,33493,Talayotes de los Torres,,,,,,,,,
1842,34270,Heberto Castillo,,,,,,,,,
1842,37696,Hacienda de Arriba (San José de La Concepción),,,,,,,,,
1842,40070,Progreso,,,,,,,,,
1842,43731,Apapaxtla (Altamira),,,,,,,,,
1842,47196,Los Agritos,,,,,,,,,
1842,60531,Catalinas,,,,,,,,,
1842,62737,El Michate,,,,,,,,,
1842,63537,Tutuyecuamama,,,,,,,,,
1842,67200,Puerta del Sol,,,,,,,,,
1842,69817,Totonundoo,,,,,,,,,
1842,74736,Cañada Grande,,,,,,,,,
1842,76887,El Rincón de San Ildefonso,,,,,,,,,
1842,79080,María Nilda,,,,,,,,,
1842,82802,Lopez Portillo,,,,,,,,,
1842,86340,Magisterial 2,,,,,,,,,
1842,89764,Francisco Castellanos,,,,,,,,,
1842,92733,Educación,,,,,,,,,
1842,97285,Serapio Rendón II,,,,,,,,,
1843,11600,Residencial Militar,,,,,,,,,
1843,21353,Villa Esperanza 2000,,,,,,,,,
1843,25019,El Nogalar,,,,,,,,,
1843,30861,Las Pilas,,,,,,,,,
1843,33486,El Plátano,,,,,,,,,
1843,34105,Colinas del Saltito,,,,,,,,,
1843,37669,Lagunillas,,,,,,,,,
1843,40070,San Gerardo,,,,,,,,,
1843,43739,La Mesa,,,,,,,,,
1843,47197,Alazanas,,,,,,,,,
1843,52172,San Salvador Tizatlalli,,,,,,,,,
1843,60532,División del Norte,,,,,,,,,
1843,62732,Villas Jazmín I y II,,,,,,,,,
1843,63545,Vigilio Carrillo,,,,,,,,,
1843,67190,Residencial Guadalupe,,,,,,,,,
1843,69818,Reforma,,,,,,,,,
1843,74736,San Juan del Rio,,,,,,,,,
1843,76895,El Cerrito,,,,,,,,,
1843,79080,Hidalgo,,,,,,,,,
1843,84160,La Choya,,,,,,,,,
1843,86325,Ecológica Lic. Carlos A. Madrazo Becerra,,,,,,,,,
1843,89767,Vicente Guerrero,,,,,,,,,
1843,93606,Ejidal,,,,,,,,,
1843,97110,Unidad Habitacional Revolución I (Cordemex),,,,,,,,,
1844,11610,Manuel Avila Camacho,,,,,,,,,
1844,22704,Real del Mar,,,,,,,,,
1844,25013,Ampliación Morelos,,,,,,,,,
1844,30862,Los Hules,,,,,,,,,
1844,33497,Las Yerbitas (Aserradero Yerbitas),,,,,,,,,
1844,34188,Luis Donaldo Colosio,,,,,,,,,
1844,40080,Cnop,,,,,,,,,
1844,43740,Almoloya,,,,,,,,,
1844,47197,Santiaguito de Velázquez,,,,,,,,,
1844,52172,Sur de La Hacienda,,,,,,,,,
1844,60532,Vicente Guerrero,,,,,,,,,
1844,62733,Villas del Paraíso,,,,,,,,,
1844,63537,Vuelta del Cerro,,,,,,,,,
1844,67190,Reynosa,,,,,,,,,
1844,69820,La Estancia,,,,,,,,,
1844,74736,Tlaica,,,,,,,,,
1844,76894,Rincón de la Florida,,,,,,,,,
1844,81983,Las Viejas,,,,,,,,,
1844,86323,Adolfo López Mateos,,,,,,,,,
1844,89768,El Cedral,,,,,,,,,
1844,92750,Ejido 1,,,,,,,,,
1844,97288,Ampliación Ciudad Industrial,,,,,,,,,
1845,22920,Las Misiones,,,,,,,,,
1845,25013,Amistad,,,,,,,,,
1845,30867,Omoha,,,,,,,,,
1845,34037,Vivah El Alacrán,,,,,,,,,
1845,37660,San José de La Concepción,,,,,,,,,
1845,40080,24 de Febrero,,,,,,,,,
1845,43740,Cuautepec de Hinojosa Centro,,,,,,,,,
1845,47197,Valle de San Antonio,,,,,,,,,
1845,52172,Esperanza López Mateos,,,,,,,,,
1845,60533,El Terrero,,,,,,,,,
1845,62733,Los Limones,,,,,,,,,
1845,63533,Zapopan,,,,,,,,,
1845,67194,Rincón de la Sierra,,,,,,,,,
1845,69820,Santa Cruz Tayata,,,,,,,,,
1845,74737,Pilcaya,,,,,,,,,
1845,76895,El Picacho,,,,,,,,,
1845,79020,Granjas Buenos Aires,,,,,,,,,
1845,81802,Kansas,,,,,,,,,
1845,84160,El Mirasol,,,,,,,,,
1845,86360,Jorge Díaz Serrano,,,,,,,,,
1845,89780,Gómez Farías,,,,,,,,,
1845,92126,El Abra,,,,,,,,,
1845,97229,Ampliación Roma (Luis Echeverría),,,,,,,,,
1846,11619,Campo Militar 1,,,,,,,,,
1846,22785,Villa del Real,,,,,,,,,
1846,25204,Los Pinos,,,,,,,,,
1846,30868,Vicente Guerrero,,,,,,,,,
1846,33494,El Granizo,,,,,,,,,
1846,34147,El Bosque,,,,,,,,,
1846,37667,San José de los Sapos (Santa Elena),,,,,,,,,
1846,40080,Vicente Guerrero,,,,,,,,,
1846,43740,El Capulín,,,,,,,,,
1846,47200,Teocaltiche Centro,,,,,,,,,
1846,52172,Villas Kent Sección el Nevado,,,,,,,,,
1846,60536,La Cuchilla,,,,,,,,,
1846,62733,Residencial Cañaveral,,,,,,,,,
1846,63538,Zapotán,,,,,,,,,
1846,67190,Roble Santa María,,,,,,,,,
1846,69824,Ignacio Allende,,,,,,,,,
1846,74740,Santa María Cohetzala,,,,,,,,,
1846,76894,La Soledad,,,,,,,,,
1846,79028,Las Fincas,,,,,,,,,
1846,81802,Libertad,,,,,,,,,
1846,84160,El Polvorín,,,,,,,,,
1846,86357,Asturias,,,,,,,,,
1846,89783,El Nacimiento,,,,,,,,,
1846,92062,El Alto,,,,,,,,,
1846,97196,Ampliación Salvador Alvarado Sur,,,,,,,,,
1847,25298,La Palmilla,,,,,,,,,
1847,30869,Sur de Guillen,,,,,,,,,
1847,33495,Mesa de la Cruz,,,,,,,,,
1847,34147,Manuel Gómez Morin,,,,,,,,,
1847,37660,San José del Alto,,,,,,,,,
1847,40090,Burócrata,,,,,,,,,
1847,43740,El Encinal,,,,,,,,,
1847,60537,Cerrito Colorado,,,,,,,,,
1847,62733,Residencial Llano Grande,,,,,,,,,
1847,63543,Zeferinos,,,,,,,,,
1847,67184,San Cristóbal,,,,,,,,,
1847,69824,Santiago Nundiche,,,,,,,,,
1847,74740,Santa Mónica,,,,,,,,,
1847,76896,San Juan Dehedó,,,,,,,,,
1847,79025,Las Granjas,,,,,,,,,
1847,81802,Ejidal,,,,,,,,,
1847,84160,Garcia Barragán,,,,,,,,,
1847,86380,La Joya,,,,,,,,,
1847,89784,Ojo de Agua (La Morita),,,,,,,,,
1847,92783,Alto de San Lorenzo,,,,,,,,,
1847,97298,Brisas de San José,,,,,,,,,
1848,22703,Villa Floresta,,,,,,,,,
1848,30870,Cahoa Buenavista,,,,,,,,,
1848,33500,San Francisco del Oro Centro,,,,,,,,,
1848,34194,Justicia Social,,,,,,,,,
1848,37660,San Pedro de los Hernandez,,,,,,,,,
1848,40090,La Floresta,,,,,,,,,
1848,43740,La Trinidad,,,,,,,,,
1848,47217,El Rosario,,,,,,,,,
1848,52172,Santa Teresa,,,,,,,,,
1848,60538,El Limón de la Luna,,,,,,,,,
1848,62733,Residencial del Bosque,,,,,,,,,
1848,63547,Zoquipilla,,,,,,,,,
1848,67198,Santa María,,,,,,,,,
1848,69825,Morelos,,,,,,,,,
1848,74741,El Platanar,,,,,,,,,
1848,76896,Los Arenales (San Juan Dehedó),,,,,,,,,
1848,81803,La Loma,,,,,,,,,
1848,84160,San Felipe,,,,,,,,,
1848,86654,Sargento López 4a Secc,,,,,,,,,
1848,89789,El Azteca,,,,,,,,,
1848,92783,El Angosto,,,,,,,,,
1848,97260,Circuito Colonias,,,,,,,,,
1849,22440,Real de La Frontera,,,,,,,,,
1849,25297,Gustavo Diaz Ordaz,,,,,,,,,
1849,30870,El Sacrificio,,,,,,,,,
1849,34020,Cuadra del Ferrocarril,,,,,,,,,
1849,37660,San Pedro del Monte (La Huizachera),,,,,,,,,
1849,40095,La Palma,,,,,,,,,
1849,43740,El Tepeyac,,,,,,,,,
1849,47210,Mechoacanejo,,,,,,,,,
1849,52172,Tizatlalli,,,,,,,,,
1849,60538,La Luna,,,,,,,,,
1849,62733,Residencial Maravillas I,,,,,,,,,
1849,63737,Azul Turquesa,,,,,,,,,
1849,67198,Scop,,,,,,,,,
1849,69826,Hidalgo,,,,,,,,,
1849,74750,Xicotlan,,,,,,,,,
1849,76896,El Varal,,,,,,,,,
1849,79028,Lomas del Real,,,,,,,,,
1849,81803,Cananea,,,,,,,,,
1849,84160,El Mirador,,,,,,,,,
1849,86630,Lázaro Cárdenas 2da. Sección (El Retiro),,,,,,,,,
1849,89790,5 de Mayo,,,,,,,,,
1849,92776,El Coyol,,,,,,,,,
1849,97203,Francisco de Montejo III,,,,,,,,,
1850,22434,Residencial Frontera,,,,,,,,,
1850,25203,Jacarandas Jardín,,,,,,,,,
1850,30870,Gática,,,,,,,,,
1850,33505,San José de los Ballén,,,,,,,,,
1850,34108,La Lomita,,,,,,,,,
1850,37207,Ibarrilla,,,,,,,,,
1850,43740,Guadalupe Victoria,,,,,,,,,
1850,47215,La Calera,,,,,,,,,
1850,52175,Casa Blanca,,,,,,,,,
1850,60539,El Pilón,,,,,,,,,
1850,62732,Rincón de los Ciruelos,,,,,,,,,
1850,63587,La Cueva Blanca,,,,,,,,,
1850,67184,Tacubaya,,,,,,,,,
1850,69827,Santa Maria Del Rosario,,,,,,,,,
1850,74755,Coacalco,,,,,,,,,
1850,76895,El Rincón de Agua Buena (San M. Tlaxcaltepec),,,,,,,,,
1850,79019,Mujeres En Solidaridad,,,,,,,,,
1850,81803,Lázaro Cárdenas,,,,,,,,,
1850,84160,Los Rosales,,,,,,,,,
1850,86658,Oriente 6ta. Sección (Los Mulatos),,,,,,,,,
1850,92700,El Cristo,,,,,,,,,
1850,97203,Francisco de Montejo IV,,,,,,,,,
1851,22793,Los Pinos,,,,,,,,,
1851,25290,Portal de Aragón,,,,,,,,,
1851,30870,Guadalupe Victoria,,,,,,,,,
1851,33530,Valle del Rosario,,,,,,,,,
1851,40095,Tomatal,,,,,,,,,
1851,43740,Hueyapita,,,,,,,,,
1851,47216,Buenavista,,,,,,,,,
1851,60539,La Laguna,,,,,,,,,
1851,62732,Jacarandas,,,,,,,,,
1851,63587,Los Encantos,,,,,,,,,
1851,67200,Tamaulipas,,,,,,,,,
1851,69830,San Juan Achiutla,,,,,,,,,
1851,74757,Temonapa,,,,,,,,,
1851,81803,Sección 23,,,,,,,,,
1851,84160,San Martin,,,,,,,,,
1851,86640,Aldama 2da. Sección (Fernando Segovia),,,,,,,,,
1851,89790,Loma Alta de Gómez Farías,,,,,,,,,
1851,92776,El Jobo,,,,,,,,,
1851,97203,Francisco de Montejo V,,,,,,,,,
1852,25298,Rosales de La Aurora,,,,,,,,,
1852,30870,Guillen 1a Sección,,,,,,,,,
1852,33531,La Huerta,,,,,,,,,
1852,37666,Plan de Ayala O Santa Rosa,,,,,,,,,
1852,40096,Abrazo de Acatempan,,,,,,,,,
1852,43740,La Esperanza II,,,,,,,,,
1852,47216,El Salitre,,,,,,,,,
1852,60560,Cansangüe,,,,,,,,,
1852,62732,Las Quintas,,,,,,,,,
1852,63583,Popota,,,,,,,,,
1852,67197,Tierra Propia Sector 1,,,,,,,,,
1852,69834,Santa Catarina Tayata,,,,,,,,,
1852,74760,Chila de la Sal,,,,,,,,,
1852,76893,Los Árboles,,,,,,,,,
1852,81803,Sección 29,,,,,,,,,
1852,84185,Colosio,,,,,,,,,
1852,86652,Zapotal 3ra. Sección,,,,,,,,,
1852,89791,Benito Juárez (La Ribera),,,,,,,,,
1852,92148,El Llano,,,,,,,,,
1852,97249,Girasoles de Opichen,,,,,,,,,
1853,25298,La Cieneguita,,,,,,,,,
1853,30870,Guillen 2a Sección,,,,,,,,,
1853,33535,San Javier,,,,,,,,,
1853,34220,Cibeles,,,,,,,,,
1853,37667,Estancia de Vaqueros,,,,,,,,,
1853,43740,Las Puentes,,,,,,,,,
1853,52175,Los Arcos,,,,,,,,,
1853,60540,Tepalcatepec,,,,,,,,,
1853,62732,Conjunto Jacarandas I y II,,,,,,,,,
1853,63511,Volcanes,,,,,,,,,
1853,67197,Tierra Propia Sector 2,,,,,,,,,
1853,69836,Cuauhtémoc Tayata,,,,,,,,,
1853,74760,San Pedro Ocotlán,,,,,,,,,
1853,76893,El Cacahuate (Stgo. Mexquititlán Barrio 6o.),,,,,,,,,
1853,81803,Nuevo,,,,,,,,,
1853,84184,Minerva,,,,,,,,,
1853,86670,Oriente 1a Secc (Santo Domingo),,,,,,,,,
1853,89791,Guadalupe Victoria,,,,,,,,,
1853,92147,El Maguey,,,,,,,,,
1853,97229,Hacienda Inn,,,,,,,,,
1854,11649,Hospital Central Militar,,,,,,,,,
1854,25298,San Luis,,,,,,,,,
1854,30870,Izapa 1a Sección,,,,,,,,,
1854,33536,San Nicolás del Cañón,,,,,,,,,
1854,34162,Los Pinos Residencial,,,,,,,,,
1854,37665,La Reserva,,,,,,,,,
1854,40096,Electricistas,,,,,,,,,
1854,43740,San Lorenzo Sayula,,,,,,,,,
1854,47218,El Saucito,,,,,,,,,
1854,62733,Jazmín Yautepec I y II,,,,,,,,,
1854,63177,Villa las Rosas,,,,,,,,,
1854,67200,31 de Diciembre,,,,,,,,,
1854,69837,Buenavista,,,,,,,,,
1854,74770,Buenavista de Zapata,,,,,,,,,
1854,76890,Santiago Mexquititlán Barrio 5o. (El Pastoreo),,,,,,,,,
1854,81803,Las Flores,,,,,,,,,
1854,84187,Ejidal,,,,,,,,,
1854,86650,San Fernando (Pueblo Nuevo),,,,,,,,,
1854,89792,El Riachuelo (Hipólito Sotelo),,,,,,,,,
1854,92904,El Manantial,,,,,,,,,
1854,97249,Hacienda Opichen,,,,,,,,,
1855,11650,Reforma Social,,,,,,,,,
1855,22793,Solidaridad,,,,,,,,,
1855,25115,Saltillo 2000,,,,,,,,,
1855,30870,Izapa 2a Sección,,,,,,,,,
1855,33537,Agua Caliente,,,,,,,,,
1855,34017,Luz y Esperanza,,,,,,,,,
1855,37667,Malagana (San Antonio del Monte),,,,,,,,,
1855,43740,Santa María Nativitas,,,,,,,,,
1855,47220,Belén del Refugio,,,,,,,,,
